id,title,publishedAt,duration,definition,caption,licensedContent,viewCount,likeCount,commentCount,description,embeddable,player
j3yyF31jbKo,Taylor Swift's Gift Giving of 2014 | SWIFTMAS,2014-12-31T18:14:42Z,PT6M12S,hd,false,False,19917802,180409,16664,"2014 was the year of many wonderful things for Taylor and her fans. 

Shortly after the massively success release of 1989, fans on social media began to experience another phenomenon. After something that became known as #TayLurking, whereupon every detail of a fan's likes, job, whereabouts was studied intently... A single Santa emoji would appear on their socials. 

From one Taylor Swift.

....these are their stories.

Lover out now: https://TaylorSwift.lnk.to/LoverYD

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/j3yyF31jbKo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
rJVYkPjQf9s,Rascal Flatt's tour and Grey's Anatomy,2008-11-17T20:35:15Z,PT4M9S,sd,false,False,335086,5770,624,"This is a combination of clips from a bunch of places I've been lately.. on tour with Rascal Flatts in Detroit and Boston.. A People magazine shoot in Nashville.. and watching the Grey's Anatomy episode my song was in, on my tour bus in Tulsa, OK.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/rJVYkPjQf9s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
1G1ES1y6AyI,My band has bad private plane manners.,2008-06-26T21:58:19Z,PT25S,sd,false,False,809985,8389,507,"This is Grant and Amos getting in a battle of the airplane lights on a private plane we were lucky enough to get to fly in. Haha.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/1G1ES1y6AyI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
DjABPXfE4Fs,Philadelphia :),2008-11-17T20:32:42Z,PT4M6S,sd,false,False,468628,6258,683,"We played in Philly and decided to take a look around.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/DjABPXfE4Fs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
RLmmqQNEM_I,You change your mind like a girl changes clothes.,2008-11-17T20:43:59Z,PT5M16S,sd,false,False,1458676,19446,1969,"This is what I've been up to this week. Let's see... I hung out with Kellie and met her new python, video taped some stuff out on the road, taped Crossroads with Def Leppard for CMT, and my best friend Abigail came in town from college! Plus, you get to meet my charming brother, Austin. And my cat. :) Plus, katy perry rules so I had to use this song.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/RLmmqQNEM_I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
rx86WwyoI7g,"Taylor Swift Speak Now Fan Video : Hampton, NJ",2011-02-14T04:39:17Z,PT3M57S,hd,false,False,111808,1350,44,"Melissa and Laura Castrogiovanni have the ""best week of their life"" meeting Taylor Swift and attending her album release week activities. Making new friends along the way she attends once-in-a-lifetime events such as interviewing Taylor at 30,000 feet as they fly across the country on a charter jetBlue flight.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rx86WwyoI7g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
TfjfzDIAIGE,"""The Last Time"" Song Preview from RED - Now Available",2012-10-26T19:48:19Z,PT1M32S,sd,false,False,72658,1581,112,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TfjfzDIAIGE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
Zmv26eqduSg,Asia! (my February video blog),2011-02-23T06:28:38Z,PT9M29S,sd,false,False,1791497,54117,6626,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/Zmv26eqduSg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
G2rSQF5Qx7k,FEARLESS Tour 2009,2009-04-24T21:26:31Z,PT2M23S,sd,false,False,988596,5985,1117,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/G2rSQF5Qx7k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
91EDAPQLsXc,"Taylor Swift Speak Now Fan Video : Chicago, IL",2011-02-14T03:50:44Z,PT3M32S,hd,false,False,114734,2146,149,"Brianna Leonard and her Mom Barb join Taylor Swift during her album launch week festivities. Watch as Briana flies on an airplane for the first time, meets Taylor and gets up close at events such as the Today Show, David Letterman, Scholastic and enjoys the best flight ever (only her 2nd) as she travels next to, and interviews, Taylor Swift in-route from New York To LA.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/91EDAPQLsXc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
fTFcFeQOeLo,"Taylor Swift Speak Now Fan Video : San Diego, CA",2011-02-14T05:05:59Z,PT3M23S,hd,false,False,111955,1400,137,"Best friends Audrey Leung and Taylor Hensling tell their story of the Speak Now dream trip of a lifetime as they joined Taylor Swift throughout her album release week. Criss-crossing the country from San Diego to New York City and back to Los Angeles, these are their experiences.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fTFcFeQOeLo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
Rcex4Nw6Z9U,"""Holy Ground"" Song Preview from RED - Now Available",2012-10-29T19:21:18Z,PT1M48S,sd,false,False,118813,1953,197,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Rcex4Nw6Z9U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
KWPrDngWZSQ,"Taylor Swift Speak Now Fan Video : Minneapolis, MN",2011-02-14T04:08:07Z,PT3M1S,hd,false,False,39876,1248,162,"Watch as Susan Dixon and daughter Kalien explore New York City and attend Taylor Swift album release events. Kalien has a little trouble with the circle doors, but that doesn't stop them from enjoying a one-in-a-lifetime trip. ""You betcha Minnesota loves Taylor Swift!""

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KWPrDngWZSQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
oo1CoPXIOuI,"""Sad Beautiful Tragic"" Song Preview from RED - Now Available",2012-10-30T16:54:49Z,PT1M42S,sd,false,False,198138,1848,140,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/oo1CoPXIOuI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
-0uRcwk818Y,"Taylor Swift Speak Now Fan Video : Nashville, TN",2011-02-14T04:33:28Z,PT3M57S,hd,false,False,402133,3265,123,"Watch Kaitlyn Anderson and Ashley Emig as they travel from Nashville, TN to New York City and Los Angeles, CA attending Taylor Swift events at the Metropolitan Pavilion, The Today Show, The David Letterman Show, Scholastic, JFK airport and more. It's enough to make her very tired!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-0uRcwk818Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
P6gFma4H7fA,Taylor Swift Web Chat and G+ Hangout,2012-08-14T00:09:50Z,PT24M55S,hd,false,False,1829390,21967,837,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/P6gFma4H7fA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
